,rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value-5,value-10,value-15,value-20,yregr_test,regrpreds,dist,classpreds,classpreds_proba,misclassified,classpreds-5,classpreds-10,classpreds-15,classpreds-20,timepreds,timepreds-5,timepreds-10,timepreds-15,timepreds-20,dist20,dist15,dist10,dist5
2916,4.0,2.0,142,-23.5804396,-46.6733096,1734540,2,141.0,1,1647813.0,1561086.0,1474359.0,1387632.0,1734540,2039770.6,305230.625,0,0.23029764,True,0,0,1,1,115.58453,114.55574,114.55574,110.16697,110.16697,-5.4175644,-5.4175644,-1.0287933,-1.0287933
4899,4.0,3.0,300,-23.5991973,-46.6676873,3283970,3,267.0513518010723,0,3119771.5,2955573.0,2791374.5,2627176.0,3283970,4006119.2,722149.25,0,0.057233445,False,0,0,0,0,126.05577,112.24163,131.97697,131.97697,123.83559,-2.2201843,5.9212036,5.9212036,-13.81414
2799,2.0,1.0,65,-23.5788193,-46.6179128,415266,3,57.0,1,394502.69999999995,373739.4,352976.1,332212.80000000005,415266,432517.9,17251.90625,1,0.84914565,False,1,1,1,1,41.967167,39.3428,48.006027,79.452065,49.100735,7.133568,37.484898,6.0388603,-2.6243668
2776,3.0,3.0,131,-23.6073,-46.620271,994346,1,13.0,1,944628.7,894911.4,845194.1,795476.8,994346,1014033.2,19687.1875,1,0.6151674,False,1,1,1,1,92.25413,92.25413,66.04896,74.03949,67.50544,-24.748688,-18.214638,-26.20517,0.0
4709,3.0,3.0,185,-23.6278513,-46.6717276,1966930,1,43.0,1,1868583.5,1770237.0,1671890.5,1573544.0,1966930,1965073.9,-1856.125,1,0.59731394,False,1,1,1,1,108.33099,108.33099,101.93351,83.230736,83.230736,-25.100258,-25.100258,-6.397484,0.0
8210,1.0,1.0,44,-23.595133,-46.6762218,584462,2,160.0,1,555238.9,526015.8,496792.7,467569.60000000003,584462,654986.9,70524.875,0,0.22941367,True,0,0,0,0,108.607414,108.607414,101.89142,87.35039,87.35039,-21.257027,-21.257027,-6.715996,0.0
2624,3.0,2.0,114,-23.5333734,-46.668047,1721270,3,55.283312647436155,0,1635206.5,1549143.0,1463079.5,1377016.0,1721270,1196501.5,-524768.5,0,0.36929753,False,0,0,0,0,144.13057,143.10178,143.10178,143.10178,143.10178,-1.0287933,-1.0287933,-1.0287933,-1.0287933
1524,3.0,2.0,83,-23.5353193,-46.6872058,828704,1,121.0,1,787268.7999999999,745833.6,704398.4,662963.2000000001,828704,871479.9,42775.875,1,0.5220296,False,1,1,1,1,87.98484,87.98484,79.34045,77.492966,75.1971,-12.787743,-10.491875,-8.644394,0.0
4569,4.0,3.0,515,-23.5385,-46.6578693,4221570,1,103.15354692807243,0,4010491.5,3799413.0,3588334.5,3377256.0,4221570,4191728.2,-29841.75,0,0.41402227,False,0,1,0,0,165.22821,165.22821,165.22821,137.09106,99.91991,-65.308304,-28.137146,0.0,0.0
7683,2.0,1.0,58,-23.6429462,-46.6695482,460418,3,19.0,1,437397.1,414376.2,391355.3,368334.4,460418,371353.84,-89064.15625,1,0.7627619,False,1,1,1,1,67.1804,67.1804,39.742363,47.279457,55.942684,-11.237713,-19.90094,-27.438034,0.0
5754,4.0,5.0,309,-23.6111167,-46.6578351,4110440,1,116.47615942376864,0,3904918.0,3699396.0,3493874.0,3288352.0,4110440,3977677.5,-132762.5,0,0.2330766,False,0,0,0,0,110.86661,110.86661,83.39096,117.01614,106.800835,-4.065773,6.149536,-27.475647,0.0
3958,2.0,1.0,68,-23.5937302,-46.6842212,736026,1,54.0,1,699224.7,662423.4,625622.1,588820.8,736026,793215.3,57189.3125,0,0.45688373,True,1,1,1,1,118.421776,110.40501,105.43976,94.356804,89.223404,-29.198372,-24.064972,-12.9820175,-8.016769
8246,4.0,3.0,163,-23.6010908,-46.64210300000001,884519,3,42.0,1,840293.0499999999,796067.1,751841.15,707615.2000000001,884519,1808657.9,924138.875,1,0.77147484,False,1,1,1,1,44.30062,54.77139,54.77139,54.77139,54.77139,10.470768,10.470768,10.470768,10.470768
7252,4.0,3.0,146,-23.5331646,-46.6900165,1647860,3,71.0,1,1565467.0,1483074.0,1400681.0,1318288.0,1647860,1578874.0,-68986.0,1,0.60369414,False,1,1,1,1,114.545715,114.545715,114.545715,114.545715,92.814804,-21.730911,0.0,0.0,0.0
2333,3.0,1.0,85,-23.561566100000004,-46.6904862,822328,1,202.0,1,781211.6,740095.2000000001,698978.7999999999,657862.4,822328,795418.56,-26909.4375,1,0.61669594,False,1,1,1,1,86.360756,86.360756,80.391785,78.544304,76.248436,-10.11232,-7.816452,-5.9689713,0.0
2938,1.0,1.0,37,-23.572813600000003,-46.5913191,221422,1,101.0,1,210350.9,199279.80000000002,188208.69999999998,177137.6,221422,313062.78,91640.78125,1,0.86027986,False,1,1,1,1,66.54563,66.54563,66.54563,66.54563,66.54563,0.0,0.0,0.0,0.0
4184,1.0,1.0,35,-23.5599797,-46.6736505,428604,1,62.896555953161,0,407173.8,385743.60000000003,364313.39999999997,342883.2,428604,434163.12,5559.125,1,0.5481283,True,1,1,1,1,102.592,74.36547,90.56579,90.56579,67.638084,-34.95392,-12.026215,-12.026215,-28.226532
5572,2.0,1.0,85,-23.534269,-46.653564,752809,2,77.0,1,715168.5499999999,677528.1,639887.65,602247.2000000001,752809,822096.75,69287.75,0,0.4781767,True,1,1,1,1,88.47138,88.47138,66.72675,87.16526,82.48902,-5.982361,-1.3061218,-21.744629,0.0
8158,3.0,2.0,149,-23.5209717,-46.72657879999999,1622420,3,142.58102784984942,0,1541299.0,1460178.0,1379057.0,1297936.0,1622420,1232251.8,-390168.25,0,0.42526942,False,1,1,1,1,150.27441,139.73566,139.73566,139.73566,147.25002,-3.0243988,-10.538757,-10.538757,-10.538757
1626,4.0,3.0,170,-23.5291755,-46.6974936,1682600,1,338.4588248548316,0,1598470.0,1514340.0,1430210.0,1346080.0,1682600,1964092.4,281492.375,0,0.03732195,False,0,0,0,0,102.468796,94.32593,94.32593,94.32593,85.23912,-17.229675,-8.142868,-8.142868,-8.142868
1566,4.0,4.0,221,-23.546975,-46.661386,3303970,1,225.8610062036948,0,3138771.5,2973573.0,2808374.5,2643176.0,3303970,3251112.5,-52857.5,0,0.11526703,False,0,0,0,0,140.82452,127.01039,119.29199,132.492,132.492,-8.33252,-8.33252,-21.532532,-13.814133
5019,3.0,2.0,90,-23.538734,-46.703882,665667,2,5.551062672335156,0,632383.65,599100.3,565816.95,532533.6,665667,680414.5,14747.5,1,0.54117566,True,1,1,1,1,80.910706,80.910706,76.234474,76.234474,52.04778,-28.862926,-4.6762314,-4.6762314,0.0
5869,4.0,3.0,230,-23.5311565,-46.7258369,2081310,3,78.34998670557701,0,1977244.5,1873179.0,1769113.5,1665048.0,2081310,2194922.8,113612.75,0,0.4043338,False,0,0,0,0,154.23445,144.69237,159.76643,139.27869,139.77762,-14.456833,-14.955765,5.5319824,-9.542084
1608,2.0,1.0,55,-23.532025,-46.703339,565174,1,75.0,1,536915.2999999999,508656.60000000003,480397.89999999997,452139.2,565174,425507.34,-139666.65625,1,0.5332161,False,1,1,1,1,102.154976,89.944374,94.69016,94.69016,82.56685,-19.588127,-7.464813,-7.464813,-12.210602
3443,1.0,1.0,44,-23.5967924,-46.6462619,457587,2,7.0,1,434707.64999999997,411828.3,388948.95,366069.60000000003,457587,426562.7,-31024.3125,1,0.86523277,False,1,1,1,1,88.28876,88.28876,66.65737,64.033005,72.69624,-15.592514,-24.255753,-21.631386,0.0
322,3.0,2.0,170,-23.6023785,-46.66962279999999,1551910,3,1.0,1,1474314.5,1396719.0,1319123.5,1241528.0,1551910,1929993.4,378083.375,1,0.97036606,False,1,1,1,1,109.483154,105.09438,105.09438,101.6737,83.91009,-25.573067,-7.809456,-4.388771,-4.388771
3463,2.0,3.0,125,-23.5216846,-46.722566,1263370,1,8.0,1,1200201.5,1137033.0,1073864.5,1010696.0,1263370,942746.44,-320623.5625,1,0.93011534,False,1,1,1,1,132.38214,141.41321,141.41321,118.19774,118.989746,-13.392395,-14.184402,9.031067,9.031067
6979,4.0,6.0,315,-23.5526583,-46.5732167,1718330,1,57.671356471200596,0,1632413.5,1546497.0,1460580.5,1374664.0,1718330,2507696.0,789366.0,1,0.77317023,True,1,1,1,1,68.87267,56.32856,71.681854,71.681854,76.26719,7.394516,2.8091812,2.8091812,-12.544113
5220,3.0,1.0,127,-23.538683,-46.6590351,1108800,3,231.0,1,1053360.0,997920.0,942480.0,887040.0,1108800,1174130.8,65330.75,0,0.33786374,True,0,0,0,0,95.370834,83.80542,84.59743,84.59743,53.823647,-41.547188,-10.773407,-10.773407,-11.565414
7697,3.0,4.0,230,-23.6055126,-46.7035963,1750860,2,121.0,1,1663317.0,1575774.0,1488231.0,1400688.0,1750860,1915029.6,164169.625,1,0.6244457,False,1,1,1,1,87.49641,89.254974,89.254974,84.8662,84.8662,-2.6302032,-2.6302032,1.7585678,1.7585678
6002,4.0,2.0,136,-23.4916299,-46.6280268,1301490,2,27.61094019244416,0,1236415.5,1171341.0,1106266.5,1041192.0,1301490,1128028.2,-173461.75,1,0.6869824,True,0,1,1,1,130.41261,95.457245,93.618935,83.89874,120.94628,-9.4663315,-46.51387,-36.79368,-34.955368
3150,4.0,2.0,295,-23.5651559,-46.6486856,2586470,1,27.0,1,2457146.5,2327823.0,2198499.5,2069176.0,2586470,2271595.2,-314874.75,1,0.61642313,False,1,1,1,1,144.40247,144.40247,99.781624,99.781624,117.18776,-27.214706,-44.620842,-44.620842,0.0
152,1.0,1.0,35,-23.5722685,-46.65922379999999,624763,3,233.0,1,593524.85,562286.7000000001,531048.5499999999,499810.4,624763,494702.06,-130060.9375,0,0.11575189,True,0,0,0,0,173.08093,181.29729,181.29729,194.44286,145.01212,-28.068817,21.361923,8.216354,8.216354
6082,5.0,4.0,380,-23.6094444,-46.70444439999999,1788930,2,2.0,1,1699483.5,1610037.0,1520590.5,1431144.0,1788930,3131107.5,1342177.5,1,0.9595483,False,1,1,1,1,87.49641,87.49641,89.254974,89.254974,84.8662,-2.6302032,1.7585678,1.7585678,0.0
7762,3.0,2.0,181,-23.6247745,-46.7341403,930330,2,19.0,1,883813.5,837297.0,790780.5,744264.0,930330,1228436.8,298106.75,1,0.6580836,False,1,1,1,1,88.71695,56.510677,68.26316,68.26316,68.26316,-20.453789,-20.453789,-20.453789,-32.206272
3680,2.0,1.0,60,-23.5255949,-46.7005533,567275,1,117.08104150470379,0,538911.25,510547.5,482183.75,453820.0,567275,439153.28,-128121.71875,1,0.6137851,True,1,1,1,1,98.813866,93.73254,91.34905,91.34905,79.22574,-19.588127,-7.464813,-7.464813,-5.0813293
6791,2.0,1.0,52,-23.615079100000006,-46.6802535,615350,1,196.0,1,584582.5,553815.0,523047.5,492280.0,615350,637038.5,21688.5,0,0.25611466,True,0,0,0,0,107.9236,100.07884,94.99751,87.86824,76.603386,-31.320213,-20.055359,-12.926086,-7.844757
6720,3.0,1.0,71,-23.5617235,-46.6862574,573318,1,26.0,1,544652.1,515986.2,487320.3,458654.4,573318,744454.06,171136.0625,1,0.7603408,False,1,1,1,1,79.04222,63.501743,43.904594,43.904594,39.295612,-39.74661,-35.137627,-35.137627,-15.540478
1008,3.0,2.0,140,-23.6429335,-46.700193,911215,2,7.0,1,865654.25,820093.5,774532.75,728972.0,911215,1100962.5,189747.5,1,0.796584,False,1,1,1,1,80.65892,75.69176,67.43007,67.43007,67.43007,-13.228851,-13.228851,-13.228851,-4.967163
8055,3.0,3.0,150,-23.5761945,-46.6144535,1279320,3,127.74420738836236,0,1215354.0,1151388.0,1087422.0,1023456.0,1279320,1163856.4,-115463.625,1,0.5962212,True,1,1,1,1,106.9676,106.9676,131.15584,121.43564,88.66042,-18.307175,14.46804,24.18824,0.0
3556,4.0,3.0,360,-23.5410366,-46.66177070000001,2884430,3,189.0,1,2740208.5,2595987.0,2451765.5,2307544.0,2884430,4142966.5,1258536.5,0,0.1590181,True,0,0,0,0,152.09753,125.68406,127.0866,127.0866,95.377655,-56.71988,-25.010933,-25.010933,-26.413475
3132,4.0,4.0,360,-23.540989,-46.685274,3168540,3,295.0,1,3010113.0,2851686.0,2693259.0,2534832.0,3168540,3749134.0,580594.0,0,0.06013858,True,0,0,0,0,176.04369,182.35939,159.73997,133.3265,134.72905,-41.314636,-42.71718,-16.30371,6.3157043
4412,2.0,1.0,80,-23.5711309,-46.6520716,735548,1,2.0,1,698770.6,661993.2000000001,625215.7999999999,588438.4,735548,795261.2,59713.1875,1,0.9517773,False,1,1,1,1,95.94121,87.924446,88.465805,88.465805,83.3324,-12.60881,-7.475403,-7.475403,-8.016762
6327,1.0,1.0,98,-23.5963581,-46.6690131,1124880,3,207.810236531307,0,1068636.0,1012392.0,956148.0,899904.0,1124880,1466839.1,341959.125,0,0.26584592,False,0,0,0,0,108.759796,129.39397,110.33593,110.33593,107.67216,-1.0876389,1.5761337,1.5761337,20.63417
7997,3.0,1.0,63,-23.5996446,-46.6712049,928351,1,279.5078826398524,0,881933.45,835515.9,789098.35,742680.8,928351,785158.7,-143192.3125,0,0.082101434,False,0,0,0,0,169.17389,169.17389,159.0582,159.0582,151.77847,-17.395416,-10.115692,-10.115692,0.0
7543,3.0,2.0,114,-23.5634482,-46.6849333,1422220,3,250.0,1,1351109.0,1279998.0,1208887.0,1137776.0,1422220,1449705.4,27485.375,0,0.21223909,True,0,0,0,0,122.98439,122.98439,103.84158,103.84158,103.84158,-19.142807,-19.142807,-19.142807,0.0
698,3.0,1.0,94,-23.543007,-46.6781141,927014,2,344.71791489402466,0,880663.2999999999,834312.6,787961.9,741611.2000000001,927014,970611.5,43597.5,0,0.05399643,False,0,0,0,0,86.76137,84.87564,78.37266,78.37266,72.403694,-14.357674,-8.38871,-8.38871,-1.8857269
1340,2.0,1.0,90,-23.5708726,-46.66173870000001,1397180,3,281.50767653707317,0,1327321.0,1257462.0,1187603.0,1117744.0,1397180,1037725.7,-359454.3125,0,0.076612346,False,0,0,0,0,135.27,148.27286,140.64293,140.64293,124.097,-11.173004,5.372925,5.372925,13.002853
8138,4.0,3.0,265,-23.5634413,-46.6821245,2561670,2,162.40947154985062,0,2433586.5,2305503.0,2177419.5,2049336.0,2561670,3361362.2,799692.25,0,0.31773505,False,0,1,1,1,119.3196,119.3196,91.61098,91.61098,92.97277,-26.346832,-27.708626,-27.708626,0.0
7540,1.0,1.0,37,-23.6154265,-46.6736372,407506,1,8.0,1,387130.69999999995,366755.4,346380.1,326004.80000000005,407506,457916.56,50410.5625,1,0.8511918,False,1,1,1,1,58.354824,74.55515,74.55515,66.74149,51.627434,-6.7273903,8.386669,16.200329,16.200329
3125,4.0,5.0,320,-23.6297688,-46.7335156,2001800,1,166.0,1,1901710.0,1801620.0,1701530.0,1601440.0,2001800,2605797.5,603997.5,0,0.3238823,True,0,0,0,0,78.61789,87.674835,105.91919,105.91919,102.926575,24.308685,27.3013,27.3013,9.056946
2135,4.0,2.0,148,-23.553258,-46.6884949,1442450,1,41.58139753700362,0,1370327.5,1298205.0,1226082.5,1153960.0,1442450,1601166.0,158716.0,1,0.7106782,True,1,1,1,1,86.627716,86.627716,89.65437,73.112656,73.112656,-13.51506,-13.51506,3.026657,0.0
4666,3.0,2.0,90,-23.5259145,-46.6896604,864636,3,7.0,1,821404.2,778172.4,734940.6,691708.8,864636,829618.8,-35017.1875,1,0.650908,False,1,1,1,1,115.88291,94.32588,94.32588,85.681496,83.834015,-32.048897,-30.201416,-21.55703,-21.55703
6441,4.0,4.0,280,-23.5507452,-46.6996773,4307900,1,265.507620902658,0,4092505.0,3877110.0,3661715.0,3446320.0,4307900,3906725.0,-401175.0,0,0.024099328,False,0,0,0,0,134.63333,134.63333,134.63333,135.74231,135.74231,1.1089783,1.1089783,0.0,0.0
4626,3.0,1.0,80,-23.61359,-46.6823561,697575,2,101.0,1,662696.25,627817.5,592938.75,558060.0,697575,792085.5,94510.5,1,0.72129774,False,1,1,1,1,81.92099,79.62512,79.62512,74.491714,74.491714,-7.4292755,-7.4292755,-2.295868,-2.295868
5571,3.0,2.0,92,-23.5302242,-46.575694,780082,2,212.50494505476075,0,741077.9,702073.8,663069.7,624065.6,780082,793306.5,13224.5,0,0.37953076,False,0,1,0,0,88.74535,73.99934,73.99934,74.5407,74.5407,-14.204651,-14.204651,-14.746017,-14.746017
7133,1.0,1.0,40,-23.5989847,-46.644298600000006,415988,3,46.0,1,395188.6,374389.2,353589.8,332790.4,415988,418406.4,2418.40625,1,0.8346666,False,1,1,1,1,64.3672,75.08221,83.74543,109.42532,58.96932,-5.3978844,45.05812,19.378227,10.715004
5719,2.0,1.0,44,-23.5622632,-46.68414050000001,588688,1,5.0,1,559253.6,529819.2000000001,500384.8,470950.4,588688,490947.53,-97740.46875,1,0.93206817,False,1,1,1,1,108.607414,108.607414,101.89142,98.108635,98.108635,-10.498779,-10.498779,-6.715996,0.0
3246,2.0,1.0,56,-23.5414904,-46.5694698,385034,2,48.471015654406365,0,365782.3,346530.60000000003,327278.89999999997,308027.2,385034,397540.16,12506.15625,1,0.5838287,True,1,1,1,1,110.71284,110.71284,110.71284,107.88979,100.21641,-10.496429,-2.8230438,0.0,0.0
375,3.0,2.0,128,-23.6011789,-46.6209562,704461,2,20.0,1,669237.95,634014.9,598791.85,563568.8,704461,1078431.1,373970.125,1,0.7788264,False,1,1,1,1,67.50544,68.04681,68.04681,57.63296,57.63296,-9.8724785,-9.8724785,0.5413666,0.5413666
6218,3.0,4.0,185,-23.6243523,-46.6848311,1793820,3,20.0,1,1704129.0,1614438.0,1524747.0,1435056.0,1793820,2286049.5,492229.5,1,0.5468073,False,1,1,1,1,108.195145,106.060684,97.69242,97.69242,97.607605,-10.58754,-10.502724,-10.502724,-2.1344604
5101,3.0,1.0,119,-23.5917922,-46.6353955,1069910,3,209.88627491595787,0,1016414.5,962919.0,909423.5,855928.0,1069910,982015.94,-87894.0625,0,0.48247138,False,0,0,0,0,105.83006,105.83006,105.83006,88.01399,83.04682,-22.783241,-17.81607,0.0,0.0
8164,3.0,1.0,163,-23.534656,-46.680841,1280790,3,159.07978956043826,0,1216750.5,1152711.0,1088671.5,1024632.0,1280790,1498691.2,217901.25,0,0.41892222,False,0,1,1,1,77.70564,77.70564,77.70564,59.2578,57.269108,-20.436535,-18.447842,0.0,0.0
7594,3.0,1.0,50,-23.5308766,-46.6547498,505175,1,104.0,1,479916.25,454657.5,429398.75,404140.0,505175,515801.5,10626.5,1,0.67059416,False,1,1,1,1,86.52552,86.52552,84.48232,84.48232,73.21302,-13.3125,-2.0431976,-2.0431976,0.0
4302,4.0,3.0,116,-23.5626197,-46.6007923,976858,3,18.0,1,928015.1,879172.2000000001,830329.2999999999,781486.4,976858,880590.0,-96268.0,1,0.542702,False,1,1,1,1,96.07788,80.64525,73.29464,66.76059,66.76059,-29.317291,-29.317291,-22.783241,-15.432632
3010,3.0,2.0,171,-23.5585516,-46.6567204,2616620,1,252.6723571298273,0,2485789.0,2354958.0,2224127.0,2093296.0,2616620,2376088.8,-240531.25,0,0.1505763,False,0,0,0,0,115.17384,139.79846,127.82988,127.82988,143.42023,28.246384,12.656036,12.656036,24.624619
7665,3.0,3.0,140,-23.5915956,-46.6745317,1924280,2,256.9545685046365,0,1828066.0,1731852.0,1635638.0,1539424.0,1924280,2208712.2,284432.25,0,0.12721856,False,0,0,0,0,140.57199,140.57199,120.04721,119.01842,119.01842,-21.553574,-21.553574,-20.52478,0.0
7365,2.0,2.0,105,-23.6401033,-46.7187824,1043790,3,160.09226616894492,0,991600.5,939411.0,887221.5,835032.0,1043790,1159324.1,115534.125,0,0.41972858,False,0,1,1,1,132.21762,132.21762,132.21762,116.62985,101.55965,-30.657974,-15.587769,0.0,0.0
7511,4.0,4.0,225,-23.5954348,-46.64724520000001,2180300,1,167.42555390217197,0,2071285.0,1962270.0,1853255.0,1744240.0,2180300,2797397.2,617097.25,0,0.37809947,False,1,1,0,1,107.45191,124.85805,94.839554,80.70053,69.16092,-38.290993,-26.75138,-12.612358,17.406136
8276,3.0,1.0,71,-23.5637875,-46.6341703,591464,3,7.0,1,561890.7999999999,532317.6,502744.39999999997,473171.2,591464,526131.3,-65332.6875,1,0.8650922,False,1,1,1,1,101.19871,101.19871,58.08916,43.290684,37.14496,-64.05375,-57.908024,-43.109547,0.0
5555,1.0,2.0,82,-23.5585516,-46.6567204,1254760,2,263.63495498661547,0,1192022.0,1129284.0,1066546.0,1003808.0,1254760,1051515.0,-203245.0,0,0.144431,False,0,0,0,0,189.56311,181.189,146.84746,134.60934,134.60934,-54.953766,-54.953766,-42.715652,-8.374115
1235,3.0,2.0,140,-23.6241482,-46.6673454,1112720,2,95.0,1,1057084.0,1001448.0,945812.0,890176.0,1112720,1487748.6,375028.625,1,0.6678111,False,1,1,1,1,79.98589,77.79714,77.79714,77.79714,51.591972,-28.39392,-2.1887512,-2.1887512,-2.1887512
7081,2.0,2.0,63,-23.571443,-46.703813,481563,3,218.0,1,457484.85,433406.7,409328.55,385250.4,481563,460682.66,-20880.34375,1,0.7369861,False,1,1,1,1,61.39233,49.269016,49.269016,42.251614,42.251614,-19.140717,-19.140717,-12.123314,-12.123314
7890,3.0,4.0,142,-23.6406299,-46.6712477,1173600,1,36.0,1,1114920.0,1056240.0,997560.0,938880.0,1173600,1376886.2,203286.25,1,0.6480832,False,1,1,1,1,98.72036,79.98589,77.79714,77.79714,77.79714,-20.923218,-20.923218,-20.923218,-18.734467
1431,3.0,2.0,114,-23.6097638,-46.6195302,1071250,1,47.0,1,1017687.5,964125.0,910562.5,857000.0,1071250,901627.06,-169622.9375,1,0.65343535,False,1,1,1,1,96.82274,96.82274,96.82274,79.00667,74.03949,-22.783249,-17.81607,0.0,0.0
6375,3.0,1.0,95,-23.6050718,-46.6935214,781863,1,127.0,1,742769.85,703676.7000000001,664583.5499999999,625490.4,781863,995532.2,213669.1875,1,0.6953072,False,1,1,1,1,84.15274,78.18378,78.18378,75.88791,75.88791,-8.264832,-8.264832,-5.9689636,-5.9689636
1448,4.0,3.0,130,-23.6235669,-46.7311329,946982,1,10.723582699353633,0,899632.8999999999,852283.8,804934.7,757585.6000000001,946982,761629.56,-185352.4375,1,0.63673073,True,1,1,1,1,106.83037,67.701225,75.69176,67.43007,67.43007,-39.4003,-39.4003,-31.13861,-39.129143
1405,2.0,2.0,120,-23.615194,-46.6785467,1327740,2,271.897832954764,0,1261353.0,1194966.0,1128579.0,1062192.0,1327740,1597361.2,269621.25,0,0.14082797,False,0,0,0,0,151.62823,113.86122,105.48711,93.83705,84.56387,-67.06436,-57.791183,-46.14113,-37.767014
6603,2.0,1.0,100,-23.5327543,-46.66506370000001,930131,1,74.0,1,883624.45,837117.9,790611.35,744104.8,930131,905236.06,-24894.9375,1,0.73214024,False,1,1,1,1,120.13459,80.89645,78.25066,78.25066,72.2817,-47.85289,-41.883926,-41.883926,-39.238144
7906,4.0,3.0,280,-23.6006065,-46.6707791,2960030,3,85.0,1,2812028.5,2664027.0,2516025.5,2368024.0,2960030,3476612.5,516582.5,1,0.5541559,False,1,1,1,1,161.56218,161.56218,129.37724,138.947,95.24433,-66.31785,-22.615173,-32.184937,0.0
2374,3.0,3.0,240,-23.5337276,-46.7148282,2011540,2,24.0,1,1910963.0,1810386.0,1709809.0,1609232.0,2011540,2129540.0,118000.0,0,0.35055432,True,0,1,1,1,112.092896,133.19579,133.19579,126.7983,127.29723,15.204338,14.705406,21.10289,21.10289
2948,4.0,2.0,195,-23.573739,-46.65830820000001,1882410,2,18.0,1,1788289.5,1694169.0,1600048.5,1505928.0,1882410,2326711.8,444301.75,1,0.74531955,False,1,1,1,1,132.44427,120.90466,120.90466,83.30143,83.30143,-49.142845,-49.142845,-11.539612,-11.539612
1740,3.0,1.0,83,-23.5512729,-46.6529529,690986,2,96.0,1,656436.7,621887.4,587338.1,552788.8,690986,786472.44,95486.4375,1,0.6192249,False,1,1,1,1,84.54777,85.08913,85.08913,80.41289,69.42292,-15.124847,-4.13488,0.54135895,0.54135895
7089,3.0,1.0,78,-23.628024,-46.6357061,566840,1,90.10986463595844,0,538498.0,510156.0,481814.0,453472.0,566840,618428.4,51588.375,1,0.6711889,True,1,1,1,1,82.9346,72.45682,48.1507,48.1507,43.541718,-39.392883,-34.7839,-34.7839,-10.477783
2831,4.0,3.0,200,-23.6181751,-46.6420739,1619630,1,165.0,1,1538648.5,1457667.0,1376685.5,1295704.0,1619630,1784176.2,164546.25,1,0.5766924,False,1,1,1,1,75.92053,68.483154,68.39834,56.807026,79.01948,3.0989456,-19.113506,-7.522194,-7.437378
3220,3.0,3.0,156,-23.6057533,-46.65644520000001,2226000,2,26.0,1,2114700.0,2003400.0,1892100.0,1780800.0,2226000,1854939.2,-371060.75,0,0.3614417,True,0,0,1,1,125.94066,141.531,110.19956,110.19956,115.31701,-10.62365,-15.7410965,-15.7410965,15.590347
3134,3.0,2.0,100,-23.5612786,-46.6824265,952591,1,22.0,1,904961.45,857331.9,809702.35,762072.8,952591,1112979.5,160388.5,1,0.7757888,False,1,1,1,1,94.29637,91.52453,76.97801,73.88018,65.23579,-29.060585,-20.416191,-17.31836,-2.771843
